id,carat,cut,color,clarity,depth,table,x,y,z,price
20612,1.7,Ideal,H,VS2,62.8,55.0,7.61,7.54,4.76,10333
10368,0.32,Premium,I,VS1,62.0,58.0,4.37,4.4,2.72,505
6175,0.95,Premium,D,SI2,60.1,61.0,6.37,6.35,3.82,4341
2172,0.3,Ideal,G,VVS2,62.3,57.0,4.29,4.32,2.68,665
22761,0.52,Ideal,G,IF,61.5,56.0,5.21,5.16,3.19,2164
9855,0.42,Premium,F,VS1,61.9,55.0,4.82,4.78,2.97,1103
17949,0.54,Premium,H,VS2,61.9,55.0,5.25,5.22,3.24,1389
19296,0.32,Ideal,E,VS2,61.9,56.0,4.35,4.4,2.71,702
23470,0.31,Premium,I,VS2,61.1,58.0,4.38,4.36,2.67,558
16917,0.46,Ideal,I,VS1,62.3,56.0,4.93,4.96,3.08,911
15694,0.31,Good,E,SI1,63.9,56.0,4.31,4.27,2.74,698
10012,0.71,Ideal,D,SI1,62.5,55.0,5.69,5.74,3.57,2719
279,0.36,Premium,E,VS2,61.3,60.0,4.59,4.54,2.8,1013
25800,0.5,Good,D,SI1,64.1,56.0,5.03,4.98,3.21,1235
2243,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1201
15332,0.7,Fair,G,I1,62.5,59.0,5.65,5.48,3.48,1069
13821,0.56,Ideal,G,VS2,60.9,56.0,5.34,5.36,3.26,1662
10603,1.52,Premium,D,SI2,61.4,54.0,7.51,7.43,4.59,10308
23520,0.5,Premium,F,VS2,60.7,58.0,5.16,5.12,3.12,1654
11632,0.33,Premium,E,VS2,61.1,59.0,4.45,4.49,2.73,723
4512,1.39,Premium,I,SI1,62.1,57.0,7.22,7.08,4.44,6694
16812,0.31,Ideal,D,SI1,61.2,55.0,4.37,4.49,2.71,571
19259,1.25,Premium,G,VS1,60.0,61.0,7.03,6.92,4.23,8736
1515,0.58,Premium,E,VS1,62.2,58.0,5.35,5.3,3.31,2297
1224,0.3,Good,G,VVS1,63.5,57.0,4.23,4.27,2.7,789
25780,0.72,Ideal,I,VS2,61.2,57.0,5.75,5.79,3.53,2650
14303,0.8,Very Good,F,VS1,63.6,56.0,5.83,5.94,3.74,3471
19854,0.72,Ideal,H,SI2,61.4,55.0,5.81,5.78,3.56,2112
7908,0.75,Premium,G,SI2,58.8,60.0,5.99,5.89,3.49,2070
2999,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.5,2.77,858
2756,0.33,Ideal,J,VS1,61.6,54.0,4.5,4.52,2.78,451
2162,0.32,Ideal,E,VS2,62.1,55.0,4.42,4.4,2.74,900
14573,0.34,Ideal,D,VVS2,61.2,56.0,4.5,4.52,2.76,885
4616,2.14,Fair,H,I1,66.4,56.0,8.0,7.92,5.29,6328
18340,0.7,Ideal,H,SI2,63.1,54.0,5.64,5.68,3.57,1973
3579,0.72,Good,F,SI2,63.8,59.0,5.64,5.58,3.58,1609
24866,0.51,Ideal,G,VS2,61.6,56.0,5.13,5.18,3.18,1427
15222,1.01,Good,H,SI1,60.6,61.0,6.35,6.39,3.86,4242
12682,0.51,Very Good,H,VVS1,63.2,57.0,5.06,5.1,3.21,1744
1599,0.4,Ideal,E,VS1,60.1,57.0,4.77,4.82,2.88,931
3110,0.33,Ideal,G,SI2,60.2,57.0,4.5,4.47,2.7,594
18534,0.7,Fair,G,SI1,66.0,53.0,5.53,5.47,3.63,1949
14242,0.31,Premium,H,VVS1,60.5,58.0,4.4,4.43,2.67,707
5847,1.01,Very Good,I,VS2,62.3,60.0,6.33,6.41,3.97,4666
18911,0.58,Ideal,F,VS2,61.5,57.0,5.34,5.39,3.3,1657
209,1.26,Very Good,G,SI1,63.2,61.0,6.87,6.81,4.32,7000
20592,0.3,Ideal,E,VS2,61.6,56.0,4.27,4.3,2.64,658
24722,1.5,Good,E,SI2,63.5,59.0,7.25,7.28,4.61,9281
17471,0.57,Premium,I,VVS1,62.1,58.0,5.25,5.32,3.28,1608
13412,1.05,Good,H,VS1,63.3,57.0,6.4,6.45,4.07,5555
11013,1.03,Premium,I,VS1,60.4,59.0,6.51,6.57,3.95,5012
12457,0.77,Very Good,H,SI2,63.6,58.0,5.77,5.81,3.68,2129
17632,1.05,Premium,E,IF,59.0,58.0,6.66,6.7,3.94,11838
6724,1.0,Premium,G,VS2,62.1,58.0,6.43,6.39,3.98,5242
16985,0.35,Very Good,G,VS1,61.5,60.0,4.51,4.57,2.79,676
10882,0.66,Ideal,D,VVS2,61.3,57.0,5.59,5.63,3.44,3915
20356,0.52,Ideal,G,VVS2,62.3,55.0,5.12,5.16,3.2,1911
26410,0.51,Premium,G,SI2,63.0,61.0,5.08,4.99,3.17,1056
17999,0.54,Ideal,F,VS1,60.9,56.0,5.27,5.29,3.21,1937
14292,0.41,Ideal,E,VS2,62.1,56.0,4.74,4.76,2.95,935
7689,1.5,Very Good,J,SI1,62.5,58.0,7.24,7.29,4.54,6987
5867,0.58,Ideal,D,VS2,61.2,54.0,5.4,5.42,3.31,1889
19305,0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,1621
18798,0.54,Premium,G,VS1,61.1,60.0,5.28,5.23,3.21,1760
3752,0.9,Good,F,SI1,63.9,59.0,6.09,6.06,3.88,3992
13490,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,8707
6630,0.31,Premium,D,VS2,62.6,59.0,4.33,4.3,2.7,942
954,0.53,Premium,G,VS2,60.7,59.0,5.24,5.18,3.16,1607
2548,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,6169
6102,0.88,Fair,I,VS2,57.4,67.0,6.49,6.36,3.69,2550
2931,0.34,Premium,H,VS2,61.3,60.0,4.47,4.53,2.76,537
7806,1.0,Premium,H,IF,60.6,57.0,6.54,6.47,3.94,7235
3058,1.01,Very Good,E,VS1,59.4,59.0,6.52,6.54,3.88,8348
17884,0.58,Ideal,F,VVS2,61.9,56.0,5.35,5.38,3.32,2380
92,0.54,Ideal,E,SI1,62.1,56.0,5.24,5.19,3.24,1637
4612,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,14065
16342,1.63,Good,I,SI1,63.7,58.0,7.4,7.48,4.74,9556
3266,0.77,Premium,H,VS1,61.3,60.0,5.9,5.88,3.61,2789
11177,1.02,Premium,D,VS2,59.8,61.0,6.61,6.54,3.93,6909
17430,0.25,Very Good,F,VVS2,62.0,59.0,3.99,4.04,2.49,576
7502,1.04,Ideal,E,SI2,61.4,56.0,6.5,6.56,4.01,4804
1705,1.71,Ideal,E,SI2,62.7,55.0,7.69,7.62,4.8,13097
20657,1.5,Fair,F,VS2,65.3,57.0,7.15,7.12,4.66,13853
15353,2.01,Ideal,J,SI1,62.3,57.0,8.05,7.99,5.0,12607
25065,0.3,Ideal,J,VVS2,62.0,54.0,4.3,4.34,2.68,413
22747,0.9,Very Good,H,VVS1,63.5,57.0,6.02,6.07,3.84,4485
9328,1.02,Very Good,J,VS2,59.3,58.0,6.56,6.62,3.91,3796
7834,0.54,Ideal,D,SI1,62.1,56.0,5.25,5.21,3.25,1786
3490,1.08,Premium,I,VS1,62.5,57.0,6.54,6.51,4.08,4877
12849,0.32,Premium,G,VS1,61.0,59.0,4.43,4.39,2.69,828
12942,1.0,Very Good,G,VVS2,59.8,59.0,6.47,6.51,3.88,7584
7379,1.61,Ideal,F,VS2,62.1,57.0,7.49,7.56,4.67,15819
26886,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1316
20850,0.47,Premium,G,SI1,59.5,60.0,5.09,5.06,3.02,1110
7433,1.23,Very Good,H,VS2,61.6,59.0,6.84,6.86,4.22,6459
22270,1.09,Ideal,G,VVS2,61.2,57.0,6.62,6.66,4.06,8295
22440,1.01,Very Good,G,SI2,63.1,55.0,6.36,6.31,4.0,3507
17998,0.35,Ideal,D,VS1,60.8,57.0,4.61,4.57,2.79,952
192,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,889
13663,1.1,Ideal,G,VS2,60.0,57.0,6.74,6.7,4.03,6653
1889,0.51,Ideal,E,VS2,61.4,57.0,5.16,5.13,3.16,1781
4423,1.59,Ideal,J,VS2,62.9,58.0,7.45,7.39,4.66,8681
23397,1.51,Ideal,G,SI2,62.3,56.0,7.31,7.37,4.57,9391
5710,0.33,Ideal,G,IF,61.6,53.0,4.47,4.43,2.74,1052
17905,1.5,Fair,H,SI2,66.0,64.0,7.1,6.97,4.64,5000
23558,0.36,Premium,D,SI1,61.5,59.0,4.55,4.52,2.79,851
7765,0.91,Ideal,G,SI1,62.0,54.0,6.23,6.26,3.87,4453
6090,1.07,Ideal,G,VVS1,61.4,55.0,6.59,6.66,4.06,9703
15427,1.11,Premium,E,SI2,61.7,58.0,6.61,6.63,4.14,4581
1857,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3283
14179,0.62,Premium,E,SI2,61.1,59.0,5.51,5.46,3.35,1579
10901,0.25,Ideal,D,SI1,61.5,55.0,4.09,4.14,2.52,452
23765,0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64,608
767,1.38,Good,J,SI2,63.7,58.0,7.06,7.01,4.48,4598
1716,0.81,Ideal,H,SI2,61.4,57.0,6.0,5.96,3.67,2375
21934,0.34,Ideal,D,VVS1,61.7,57.0,4.52,4.49,2.78,1211
22165,0.5,Ideal,E,VS1,62.3,55.0,5.12,5.09,3.18,1724
10023,0.32,Ideal,D,VVS2,62.2,56.0,4.37,4.41,2.73,790
17648,0.33,Ideal,E,SI1,62.4,56.0,4.41,4.43,2.76,579
13809,1.61,Premium,H,SI1,62.8,58.0,7.47,7.4,4.67,7754
4715,2.04,Ideal,J,SI1,61.7,57.0,8.11,8.17,5.02,14130
21065,0.51,Very Good,D,VS1,63.1,58.0,5.05,5.1,3.2,1838
9168,0.73,Ideal,D,VVS2,62.2,56.0,5.79,5.73,3.58,4252
11304,0.42,Ideal,G,VS2,61.6,56.0,4.83,4.82,2.97,1087
12420,1.2,Premium,G,SI1,62.5,60.0,6.74,6.68,4.21,5868
5511,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,10916
14345,1.22,Ideal,G,VS1,62.0,56.0,6.83,6.88,4.24,9339
13792,1.15,Good,H,VS1,64.3,54.0,6.66,6.62,4.27,5935
15115,1.02,Premium,H,VS2,62.5,60.0,6.43,6.38,4.0,5312
1783,1.18,Premium,E,I1,62.5,58.0,6.75,6.62,4.18,3965
18152,0.41,Good,E,VVS1,63.5,57.0,4.73,4.75,3.01,1002
16702,1.04,Fair,D,SI2,65.8,58.0,6.32,6.25,4.13,3780
17610,0.73,Ideal,G,VVS2,61.7,55.0,5.83,5.77,3.59,2919
3097,0.31,Ideal,E,VS1,61.3,55.0,4.36,4.38,2.68,692
10344,0.24,Very Good,E,VS2,63.5,53.0,3.96,3.98,2.52,419
8174,1.01,Good,G,SI1,63.6,57.0,6.33,6.37,4.04,4588
10585,0.55,Good,E,VS2,59.8,61.0,5.29,5.32,3.17,1695
6530,0.39,Very Good,F,VS2,60.1,56.0,4.77,4.82,2.88,832
2222,0.31,Very Good,G,VS2,60.9,57.0,4.37,4.39,2.67,559
11606,0.3,Ideal,G,IF,62.8,57.0,4.3,4.27,2.69,956
266,0.71,Very Good,E,SI2,62.2,58.0,5.68,5.73,3.55,2313
25351,0.41,Premium,E,SI1,61.0,59.0,4.78,4.82,2.93,755
9854,1.5,Premium,G,VS1,62.7,58.0,7.25,7.3,4.56,14105
19300,0.56,Ideal,E,VS2,61.5,57.0,5.29,5.32,3.26,1792
5638,0.63,Ideal,G,SI1,61.7,58.0,5.44,5.48,3.4,1711
6082,0.43,Premium,E,I1,58.4,62.0,5.0,4.94,2.9,713
22677,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1676
26279,0.36,Ideal,H,VVS2,62.3,57.0,4.52,4.57,2.83,726
950,1.51,Good,I,VS1,64.0,60.0,7.1,7.19,4.57,8975
23140,0.71,Very Good,F,SI2,59.2,60.0,5.85,5.91,3.48,2134
16259,1.01,Good,J,VS1,61.5,61.0,6.39,6.45,3.95,4189
6602,0.32,Premium,I,SI1,61.6,61.0,4.4,4.36,2.7,540
12879,1.29,Very Good,I,VS2,62.8,58.0,6.89,6.93,4.34,6166
14461,0.9,Premium,G,VS2,60.8,61.0,6.22,6.12,3.75,4259
17419,0.43,Very Good,G,VVS1,62.3,59.0,4.77,4.83,2.99,1207
8319,0.52,Ideal,I,SI1,61.8,56.0,5.15,5.18,3.19,1075
25410,1.64,Premium,E,SI2,61.9,61.0,7.54,7.51,4.66,8835
6557,0.45,Ideal,G,SI1,62.0,54.0,4.95,4.98,3.08,852
15089,1.0,Fair,I,SI2,65.8,58.0,6.23,6.27,4.11,3348
11189,0.35,Ideal,F,VVS2,61.6,58.0,4.5,4.53,2.78,795
20182,0.67,Good,I,VS2,60.7,61.4,5.6,5.64,3.41,1708
20300,1.02,Ideal,E,SI1,62.3,54.0,6.45,6.49,4.03,5509
24489,0.53,Ideal,G,IF,60.3,56.0,5.29,5.33,3.2,2293
11951,0.43,Ideal,F,IF,61.5,56.0,4.89,4.86,3.0,1580
9530,2.03,Ideal,I,SI1,62.9,57.0,8.06,8.02,5.06,15291
15583,1.01,Good,F,SI2,63.6,59.0,6.38,6.34,4.04,4072
18014,2.06,Premium,E,SI2,58.8,58.0,8.42,8.35,4.93,14634
21259,0.33,Very Good,E,SI1,63.1,56.0,4.45,4.42,2.8,693
4238,1.23,Ideal,H,I1,61.8,56.0,6.91,6.85,4.25,4098
21940,1.04,Ideal,G,VVS1,62.2,55.0,6.51,6.48,4.04,8794
1580,0.8,Ideal,G,VS2,62.1,57.0,5.95,6.0,3.71,3494
17967,0.55,Ideal,D,VS1,61.7,55.0,5.26,5.25,3.24,1990
22399,1.0,Fair,J,SI2,69.9,61.0,6.13,5.86,4.23,2117
13033,1.2,Ideal,G,VS1,62.0,57.0,6.78,6.81,4.21,8545
26454,0.32,Premium,H,VS2,62.5,59.0,4.38,4.33,2.72,648
375,1.39,Ideal,J,VS2,60.9,57.0,7.2,7.25,4.4,6831
8995,0.59,Good,E,VS2,61.3,62.0,5.36,5.4,3.3,1845
7010,0.89,Ideal,F,VS2,61.5,55.0,6.18,6.21,3.81,4854
17054,0.59,Premium,H,SI1,62.2,59.0,5.38,5.32,3.33,1106
12652,1.01,Premium,E,SI1,61.7,56.0,6.44,6.39,3.96,4330
26280,0.31,Ideal,D,VS2,60.4,56.0,4.42,4.39,2.66,942
10728,0.52,Ideal,G,SI1,61.3,55.0,5.2,5.24,3.2,1389
4146,0.4,Premium,F,VS2,59.7,58.0,4.83,4.79,2.87,1080
3973,0.31,Ideal,G,VVS1,60.6,57.0,4.38,4.4,2.66,816
14465,1.12,Premium,I,SI2,61.2,58.0,6.72,6.68,4.1,3669
19372,0.41,Ideal,G,VS2,61.6,54.0,4.81,4.84,2.97,900
23319,0.32,Ideal,G,SI2,63.0,56.0,4.35,4.32,2.73,540
23603,0.31,Ideal,D,VS2,61.9,56.0,4.38,4.37,2.71,942
6292,1.19,Very Good,J,SI1,60.0,57.0,6.93,6.89,4.15,5390
16416,1.47,Premium,H,SI2,59.1,56.0,7.51,7.46,4.42,7573
13859,0.31,Good,H,VS1,63.6,55.0,4.29,4.32,2.74,544
14144,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,755
10312,0.58,Ideal,F,VVS2,62.5,56.0,5.34,5.29,3.32,2401
17511,1.72,Premium,H,SI1,61.7,58.0,7.63,7.59,4.79,13078
6182,0.72,Very Good,J,VVS1,60.1,58.0,5.8,5.84,3.5,2208
16179,0.54,Ideal,D,VS1,62.0,56.0,5.21,5.25,3.24,1941
2651,0.92,Good,H,VS2,63.4,57.0,6.11,6.17,3.89,4247
24960,0.77,Ideal,G,SI2,61.2,57.0,5.94,5.98,3.65,2275
2492,1.58,Premium,F,SI1,61.4,61.0,7.48,7.45,4.58,12512
785,0.38,Ideal,E,VVS2,61.9,57.0,4.65,4.63,2.87,1176
4826,0.7,Ideal,G,SI2,62.6,56.0,5.69,5.66,3.55,2268
9906,1.02,Very Good,F,VVS2,62.9,59.0,6.37,6.42,4.02,8940
18310,0.3,Good,H,VS1,63.2,56.0,4.25,4.29,2.7,526
1759,0.32,Ideal,E,VVS2,60.9,55.0,4.41,4.43,2.69,837
6089,0.51,Premium,D,VS2,60.9,58.0,5.18,5.14,3.14,1716
11463,1.5,Premium,G,VS1,62.4,60.0,7.29,7.22,4.53,13009
12087,0.33,Ideal,H,SI1,60.6,56.0,4.46,4.49,2.72,564
22038,1.5,Premium,H,I1,60.1,57.0,7.4,7.28,4.42,3457
2129,0.52,Ideal,G,VVS2,61.0,56.0,5.18,5.24,3.18,1911
22601,0.63,Ideal,E,VS1,61.5,56.0,5.5,5.53,3.39,2503
24739,0.3,Good,I,SI1,63.3,59.0,4.22,4.25,2.68,394
12228,1.01,Ideal,E,SI1,62.0,57.0,6.38,6.45,3.98,5235
3498,1.7,Very Good,G,VS1,63.5,56.0,7.64,7.53,4.82,15102
19334,1.0,Very Good,G,VVS1,63.4,57.0,6.33,6.36,4.02,8115
7931,0.31,Ideal,D,VVS2,62.0,56.0,4.37,4.34,2.7,982
9161,2.09,Very Good,F,SI2,63.4,55.0,8.18,8.11,5.16,18640
26592,0.92,Ideal,E,SI2,62.1,53.0,6.22,6.25,3.87,4011
10809,0.56,Ideal,J,VS2,62.0,56.0,5.27,5.31,3.28,1224
6646,0.59,Premium,D,SI1,62.3,54.0,5.41,5.38,3.36,1912
23694,0.54,Ideal,G,SI1,60.0,57.0,5.31,5.36,3.2,1999
10924,1.21,Premium,F,SI2,59.0,60.0,6.99,6.94,4.11,6092
14724,1.03,Ideal,G,VVS2,61.6,57.0,6.48,6.51,4.0,7876
11059,0.32,Ideal,G,IF,61.8,55.0,4.42,4.45,2.74,918
1443,2.01,Ideal,G,SI1,61.6,57.0,8.08,8.0,4.95,12829
4584,1.08,Ideal,D,SI2,61.6,57.0,6.58,6.62,4.07,5256
6680,0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88,851
2772,1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96,4416
1668,0.78,Ideal,D,VS1,62.2,57.0,5.86,5.9,3.66,4350
4188,1.03,Very Good,H,SI1,58.6,61.0,6.6,6.64,3.88,4326
21893,0.52,Ideal,D,VS2,61.7,56.0,5.2,5.15,3.17,1919
8830,2.01,Premium,H,VS2,62.6,59.0,8.02,7.88,4.98,13599
4300,2.05,Ideal,F,SI2,62.2,57.0,8.19,8.12,5.07,12743
13558,0.31,Ideal,F,VS1,60.6,56.0,4.42,4.39,2.67,872
11840,0.23,Very Good,E,VVS2,61.2,60.0,3.97,4.0,2.44,505
15851,0.4,Ideal,D,VS2,61.5,55.0,4.71,4.75,2.91,982
9337,1.5,Premium,D,SI1,61.7,59.0,7.44,7.39,4.49,11489
14554,0.91,Premium,F,SI2,61.7,58.0,6.22,6.29,3.86,3609
7033,0.51,Good,D,SI2,63.8,56.0,5.07,5.09,3.24,1180
14444,1.02,Ideal,D,SI1,62.2,56.0,6.43,6.47,4.0,6340
13075,0.35,Ideal,I,VS1,61.7,54.0,4.54,4.57,2.83,571
21479,0.73,Ideal,G,VVS2,61.9,56.0,5.74,5.81,3.61,3183
6534,1.6,Premium,I,SI1,60.3,59.0,7.56,7.61,4.57,8808
1509,0.33,Ideal,G,SI2,61.7,55.0,4.46,4.48,2.76,463
14978,1.26,Ideal,G,SI2,61.8,57.0,6.93,6.95,4.29,6362
153,1.16,Ideal,I,VS2,61.5,57.0,6.78,6.75,4.16,5302
3522,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3172
13588,0.31,Premium,H,SI1,59.0,57.0,4.44,4.4,2.61,573
14810,0.43,Very Good,G,VS2,62.4,56.0,4.84,4.87,3.02,852
14813,0.75,Ideal,D,SI2,62.2,55.0,5.83,5.87,3.64,2757
3475,1.52,Ideal,I,VS2,62.1,59.0,7.3,7.35,4.55,9465
25030,0.72,Ideal,G,VS2,61.7,55.0,5.72,5.79,3.55,3344
16251,0.51,Ideal,G,VVS2,61.9,55.0,5.19,5.15,3.2,1974
21003,0.42,Ideal,G,VS1,61.8,57.0,4.79,4.82,2.97,921
6869,0.31,Very Good,F,VVS1,62.4,57.0,4.3,4.32,2.69,897
5064,0.76,Premium,F,IF,60.6,60.0,5.89,5.85,3.56,4150
5292,1.03,Premium,D,SI2,62.3,58.0,6.5,6.4,4.03,3675
23368,1.01,Very Good,H,SI1,63.4,58.0,6.38,6.34,4.03,4642
13826,0.6,Ideal,E,VVS1,62.0,53.7,5.4,5.44,3.36,3082
9600,0.4,Premium,E,VVS1,61.4,59.0,4.74,4.68,2.89,1397
2731,0.53,Ideal,E,SI1,61.9,55.0,5.2,5.24,3.23,1585
19859,1.09,Ideal,G,VVS2,61.5,57.0,6.62,6.65,4.08,8970
23666,0.31,Very Good,H,VS2,62.2,59.0,4.34,4.38,2.71,489
20569,0.4,Premium,H,VVS1,61.8,58.0,4.72,4.69,2.91,1088
12649,0.3,Ideal,G,VS1,61.5,57.0,4.31,4.34,2.66,605
2235,0.55,Ideal,E,VS2,61.4,56.0,5.32,5.26,3.25,1792
9919,0.71,Ideal,G,SI1,61.5,55.0,5.75,5.79,3.55,3061
26512,0.51,Premium,E,VS2,61.3,58.0,5.13,5.15,3.15,1656
5463,0.31,Very Good,F,VS2,62.7,57.0,4.31,4.36,2.72,500
25884,0.96,Fair,G,SI2,72.2,56.0,6.01,5.81,4.28,2438
21566,0.31,Premium,F,VS2,62.3,59.0,4.34,4.29,2.69,802
19028,1.0,Good,J,VVS2,63.7,57.0,6.34,6.31,4.03,3265
3765,0.3,Premium,F,VS1,61.0,58.0,4.36,4.33,2.65,731
6584,0.7,Very Good,E,VS2,63.4,59.0,5.63,5.67,3.58,2952
4285,0.5,Very Good,G,VVS1,62.3,59.0,5.01,5.04,3.13,1966
6031,0.53,Ideal,E,VS2,62.8,57.0,5.19,5.16,3.25,1776
1650,0.44,Premium,G,VVS2,60.9,57.0,4.93,4.89,2.99,1155
23992,0.62,Ideal,F,SI2,62.0,58.0,5.44,5.49,3.39,1446
22134,1.01,Good,I,VS2,62.5,59.0,6.3,6.37,3.96,4239
17577,0.32,Good,H,VS2,63.1,55.0,4.33,4.36,2.74,505
13818,0.53,Ideal,G,SI1,61.8,58.0,5.16,5.19,3.2,1255
17263,1.75,Very Good,H,VS1,63.3,56.0,7.63,7.53,4.8,14359
3015,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,4729
4523,0.9,Very Good,H,SI2,62.0,58.0,6.11,6.12,3.79,3324
11933,0.34,Premium,I,VVS1,61.9,58.0,4.52,4.43,2.77,803
9441,0.7,Premium,F,VS2,58.7,61.0,5.8,5.72,3.38,2842
21527,1.56,Premium,I,SI1,61.7,59.0,7.44,7.38,4.57,7155
20587,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,576
9412,0.51,Ideal,F,VS2,62.7,57.0,5.11,5.06,3.19,1562
6671,1.26,Ideal,E,SI2,62.4,57.0,6.91,6.85,4.29,4939
12871,0.7,Ideal,J,SI1,60.4,56.0,5.71,5.74,3.46,1926
9979,0.21,Premium,E,SI1,59.8,61.0,3.89,3.84,2.31,326
1420,0.57,Good,H,SI1,61.7,54.0,5.28,5.3,3.34,1218
1033,0.9,Ideal,D,SI1,61.3,58.0,6.16,6.21,3.79,4661
22830,0.51,Very Good,F,SI2,62.3,55.0,5.13,5.15,3.2,1243
9849,0.3,Ideal,D,VS2,61.4,55.0,4.32,4.34,2.66,710
17571,0.31,Premium,F,VS2,62.4,58.0,4.34,4.31,2.7,802
15458,1.13,Ideal,H,I1,61.1,56.0,6.77,6.71,4.12,3669
7634,0.93,Very Good,H,SI2,61.9,57.0,6.25,6.31,3.89,3452
3925,1.21,Very Good,G,SI2,58.9,61.0,6.91,6.98,4.09,4887
23972,0.32,Good,D,SI1,61.7,55.0,4.35,4.36,2.78,550
16902,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,8319
2545,1.08,Ideal,G,VS2,62.3,57.0,6.53,6.57,4.08,7295
19560,1.18,Ideal,I,SI1,61.3,55.6,6.79,6.84,4.18,5412
26069,1.02,Premium,H,SI1,61.1,58.0,6.51,6.46,3.96,5084
9814,0.4,Ideal,G,VVS1,61.4,55.0,4.72,4.76,2.91,1123
21594,0.41,Ideal,F,VVS2,61.0,56.0,4.78,4.82,2.93,1115
254,0.41,Ideal,D,VS2,62.8,55.0,4.73,4.7,2.96,1076
6996,1.22,Premium,E,SI2,61.5,58.0,6.86,6.84,4.21,6121
6380,0.72,Premium,F,SI2,60.5,59.0,5.83,5.8,3.52,2298
7258,0.41,Premium,E,VS2,59.8,60.0,4.87,4.83,2.9,999
226,0.79,Ideal,D,SI1,61.1,57.0,5.94,6.0,3.65,3209
466,0.31,Ideal,H,VVS1,62.6,53.0,4.35,4.41,2.74,687
16700,1.21,Ideal,J,SI1,62.7,55.2,6.79,6.84,4.27,5390
24755,2.11,Premium,G,SI2,62.2,58.0,8.19,8.23,5.11,13598
5104,0.7,Premium,F,SI1,61.0,59.0,5.75,5.69,3.49,2423
6548,1.01,Very Good,G,VS1,63.1,59.0,6.32,6.23,3.96,5294
17077,3.0,Premium,G,I1,59.7,60.0,9.42,9.26,5.58,13203
21484,1.21,Ideal,H,VVS2,61.3,56.0,6.85,6.89,4.21,8950
5153,1.26,Ideal,E,SI2,61.0,57.0,7.03,6.97,4.27,6477
11514,1.26,Premium,H,SI2,60.9,57.0,7.03,6.96,4.26,5434
9953,0.24,Very Good,E,VVS1,60.7,60.0,4.01,4.06,2.45,485
16150,0.7,Very Good,I,VS1,61.4,57.0,5.71,5.74,3.52,2405
11399,0.7,Ideal,I,VVS1,61.8,56.0,5.72,5.74,3.54,2492
980,0.34,Ideal,I,IF,61.3,55.0,4.52,4.55,2.78,695
2633,0.6,Fair,E,SI2,66.5,56.0,5.31,5.21,3.5,1033
1174,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,3918
20416,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,11719
2312,1.53,Very Good,G,VS2,58.9,59.0,7.58,7.61,4.47,13225
20209,0.92,Premium,E,SI1,62.2,58.0,6.18,6.23,3.86,4562
17473,0.32,Very Good,I,VS2,62.9,57.0,4.37,4.4,2.76,449
14829,1.02,Ideal,F,VS2,61.5,57.0,6.48,6.5,3.99,6306
6763,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3952
26299,1.29,Ideal,J,SI1,61.6,58.0,6.96,6.99,4.3,5607
22263,1.12,Premium,I,SI1,60.8,57.0,6.76,6.7,4.09,4704
26547,0.71,Premium,G,SI2,59.9,59.0,5.82,5.79,3.48,1808
8232,0.7,Very Good,D,VS1,59.3,55.0,5.86,5.83,3.47,4003
2454,0.41,Good,J,VS1,63.2,59.0,4.67,4.7,2.96,621
13297,0.31,Ideal,H,VS2,63.0,57.0,4.34,4.32,2.73,628
11974,0.7,Very Good,E,VS2,62.8,57.0,5.66,5.68,3.56,2553
26070,0.51,Premium,G,VS1,62.3,58.0,5.08,5.13,3.18,1656
9949,0.38,Premium,D,VS1,58.2,58.0,4.81,4.77,2.79,1064
22859,0.56,Very Good,G,VS2,62.5,57.0,5.25,5.28,3.29,1580
21971,1.02,Good,J,SI2,62.2,61.0,6.41,6.48,4.01,3639
6144,0.9,Ideal,E,SI2,61.9,54.0,6.23,6.18,3.84,3958
15563,0.36,Ideal,I,VS1,62.0,54.0,4.58,4.61,2.85,587
21782,1.01,Good,F,VS2,63.3,55.0,6.32,6.39,4.02,5731
